record_date,day_of_week,is_weekend,shop_id,store_name,category,daily_revenue_inr,transaction_count,store_footfall,sales_per_sqft,conversion_rate
09/27/25,Saturday,TRUE,5031,Reliance Digital,Electronics,10943362,408,1632,729.56,0.25
09/28/25,Sunday,TRUE,5031,Reliance Digital,Electronics,3119502,166,821,207.97,0.202192448
09/29/25,Monday,FALSE,5031,Reliance Digital,Electronics,2231118,138,793,148.74,0.174022699
09/30/25,Tuesday,FALSE,5031,Reliance Digital,Electronics,1948768,123,550,129.92,0.223636364
10/01/25,Wednesday,FALSE,5031,Reliance Digital,Electronics,3924946,125,502,261.66,0.249003984
10/02/25,Thursday,FALSE,5031,Reliance Digital,Electronics,6402214,155,695,426.81,0.223021583
10/03/25,Friday,FALSE,5031,Reliance Digital,Electronics,3659092,66,345,243.94,0.191304348
10/04/25,Saturday,TRUE,5031,Reliance Digital,Electronics,6851131,249,1326,456.74,0.187782805
10/05/25,Sunday,TRUE,5031,Reliance Digital,Electronics,4223590,214,863,281.57,0.24797219
10/06/25,Monday,FALSE,5031,Reliance Digital,Electronics,3366136,153,724,224.41,0.211325967
10/07/25,Tuesday,FALSE,5031,Reliance Digital,Electronics,4681935,85,429,312.13,0.198135198
10/08/25,Wednesday,FALSE,5031,Reliance Digital,Electronics,2867752,239,1298,191.18,0.18412943
10/09/25,Thursday,FALSE,5031,Reliance Digital,Electronics,3463815,137,650,230.92,0.210769231
10/10/25,Friday,FALSE,5031,Reliance Digital,Electronics,5143673,177,831,342.91,0.21299639
10/11/25,Saturday,TRUE,5031,Reliance Digital,Electronics,10436253,343,1499,695.75,0.228819213
10/12/25,Sunday,TRUE,5031,Reliance Digital,Electronics,3803079,435,2185,253.54,0.199084668
01/06/25,Monday,FALSE,6041,Skechers,Footwear,383636,149,444,191.82,0.335585586
01/07/25,Tuesday,FALSE,6041,Skechers,Footwear,690018,187,655,345.01,0.285496183
01/08/25,Wednesday,FALSE,6041,Skechers,Footwear,451124,169,457,225.56,0.369803063
01/09/25,Thursday,FALSE,6041,Skechers,Footwear,680804,226,583,340.4,0.387650086
01/10/25,Friday,FALSE,6041,Skechers,Footwear,290840,108,370,145.42,0.291891892
01/11/25,Saturday,TRUE,6041,Skechers,Footwear,404787,177,597,202.39,0.296482412
01/12/25,Sunday,TRUE,6041,Skechers,Footwear,573116,321,780,286.56,0.411538462
01/13/25,Monday,FALSE,6041,Skechers,Footwear,374614,126,427,187.31,0.295081967
01/14/25,Tuesday,FALSE,6041,Skechers,Footwear,238698,201,601,119.35,0.334442596
01/15/25,Wednesday,FALSE,6041,Skechers,Footwear,317821,124,318,158.91,0.389937107
01/16/25,Thursday,FALSE,6041,Skechers,Footwear,296324,123,408,148.16,0.301470588
01/17/25,Friday,FALSE,6041,Skechers,Footwear,534163,126,351,267.08,0.358974359
01/18/25,Saturday,TRUE,6041,Skechers,Footwear,437345,338,905,218.67,0.373480663
01/19/25,Sunday,TRUE,6041,Skechers,Footwear,463000,129,351,231.5,0.367521368
01/20/25,Monday,FALSE,6041,Skechers,Footwear,435188,126,435,217.59,0.289655172
01/21/25,Tuesday,FALSE,6041,Skechers,Footwear,637496,88,224,318.75,0.392857143
01/22/25,Wednesday,FALSE,6041,Skechers,Footwear,412013,99,244,206.01,0.405737705
01/23/25,Thursday,FALSE,6041,Skechers,Footwear,655888,100,255,327.94,0.392156863
01/24/25,Friday,FALSE,6041,Skechers,Footwear,687325,155,406,343.66,0.381773399
01/25/25,Saturday,TRUE,6041,Skechers,Footwear,714455,465,1463,357.23,0.317840055
01/26/25,Sunday,TRUE,6041,Skechers,Footwear,902588,304,1092,451.29,0.278388278
01/27/25,Monday,FALSE,6041,Skechers,Footwear,547864,91,228,273.93,0.399122807
01/28/25,Tuesday,FALSE,6041,Skechers,Footwear,316750,243,775,158.38,0.313548387
01/29/25,Wednesday,FALSE,6041,Skechers,Footwear,666267,111,390,333.13,0.284615385
01/30/25,Thursday,FALSE,6041,Skechers,Footwear,278838,145,405,139.42,0.358024691
01/31/25,Friday,FALSE,6041,Skechers,Footwear,415360,135,403,207.68,0.334987593
02/01/25,Saturday,TRUE,6041,Skechers,Footwear,1095484,360,1153,547.74,0.312228968
02/02/25,Sunday,TRUE,6041,Skechers,Footwear,820396,169,474,410.2,0.356540084
02/03/25,Monday,FALSE,6041,Skechers,Footwear,690343,224,607,345.17,0.369028007
02/04/25,Tuesday,FALSE,6041,Skechers,Footwear,231746,160,541,115.87,0.295748614
02/05/25,Wednesday,FALSE,6041,Skechers,Footwear,363352,95,299,181.68,0.317725753
02/06/25,Thursday,FALSE,6041,Skechers,Footwear,297622,104,273,148.81,0.380952381
02/07/25,Friday,FALSE,6041,Skechers,Footwear,677292,137,486,338.65,0.281893004
02/08/25,Saturday,TRUE,6041,Skechers,Footwear,1009395,309,941,504.7,0.32837407
02/09/25,Sunday,TRUE,6041,Skechers,Footwear,472037,344,1062,236.02,0.323917137
02/10/25,Monday,FALSE,6041,Skechers,Footwear,646685,112,277,323.34,0.40433213
02/11/25,Tuesday,FALSE,6041,Skechers,Footwear,263417,241,696,131.71,0.346264368
02/12/25,Wednesday,FALSE,6041,Skechers,Footwear,663645,143,449,331.82,0.318485523
02/13/25,Thursday,FALSE,6041,Skechers,Footwear,293119,108,282,146.56,0.382978723
02/14/25,Friday,FALSE,6041,Skechers,Footwear,475561,214,759,237.78,0.281949934
02/15/25,Saturday,TRUE,6041,Skechers,Footwear,788529,399,1380,394.26,0.289130435
02/16/25,Sunday,TRUE,6041,Skechers,Footwear,1127173,236,716,563.59,0.329608939
02/17/25,Monday,FALSE,6041,Skechers,Footwear,594311,186,455,297.16,0.408791209
02/18/25,Tuesday,FALSE,6041,Skechers,Footwear,594166,89,318,297.08,0.279874214
02/19/25,Wednesday,FALSE,6041,Skechers,Footwear,242544,86,233,121.27,0.369098712
02/20/25,Thursday,FALSE,6041,Skechers,Footwear,323638,158,554,161.82,0.285198556
02/21/25,Friday,FALSE,6041,Skechers,Footwear,415259,179,490,207.63,0.365306122
02/22/25,Saturday,TRUE,6041,Skechers,Footwear,395007,222,564,197.5,0.393617021
02/23/25,Sunday,TRUE,6041,Skechers,Footwear,673347,358,952,336.67,0.37605042
02/24/25,Monday,FALSE,6041,Skechers,Footwear,338422,130,380,169.21,0.342105263
02/25/25,Tuesday,FALSE,6041,Skechers,Footwear,203036,171,536,101.52,0.319029851
02/26/25,Wednesday,FALSE,6041,Skechers,Footwear,533766,196,518,266.88,0.378378378
02/27/25,Thursday,FALSE,6041,Skechers,Footwear,421912,199,663,210.96,0.30015083
02/28/25,Friday,FALSE,6041,Skechers,Footwear,270032,241,690,135.02,0.349275362
03/01/25,Saturday,TRUE,6041,Skechers,Footwear,497294,216,662,248.65,0.326283988
03/02/25,Sunday,TRUE,6041,Skechers,Footwear,579725,364,997,289.86,0.365095286
03/03/25,Monday,FALSE,6041,Skechers,Footwear,240206,93,306,120.1,0.303921569
03/04/25,Tuesday,FALSE,6041,Skechers,Footwear,282423,221,617,141.21,0.358184765
03/05/25,Wednesday,FALSE,6041,Skechers,Footwear,586774,161,498,293.39,0.323293173
03/06/25,Thursday,FALSE,6041,Skechers,Footwear,588427,196,680,294.21,0.288235294
03/07/25,Friday,FALSE,6041,Skechers,Footwear,302148,227,812,151.07,0.27955665
03/08/25,Saturday,TRUE,6041,Skechers,Footwear,606810,356,923,303.4,0.385698808
03/09/25,Sunday,TRUE,6041,Skechers,Footwear,1104275,339,1118,552.14,0.303220036
03/10/25,Monday,FALSE,6041,Skechers,Footwear,334775,192,536,167.39,0.358208955
03/11/25,Tuesday,FALSE,6041,Skechers,Footwear,601232,161,461,300.62,0.349240781
03/12/25,Wednesday,FALSE,6041,Skechers,Footwear,349901,94,286,174.95,0.328671329
03/13/25,Thursday,FALSE,6041,Skechers,Footwear,373925,186,617,186.96,0.301458671
03/14/25,Friday,FALSE,6041,Skechers,Footwear,1395621,319,1072,697.81,0.297574627
03/15/25,Saturday,TRUE,6041,Skechers,Footwear,546530,370,1165,273.26,0.317596567
03/16/25,Sunday,TRUE,6041,Skechers,Footwear,748319,373,1093,374.16,0.34126258
03/17/25,Monday,FALSE,6041,Skechers,Footwear,610712,206,589,305.36,0.349745331
03/18/25,Tuesday,FALSE,6041,Skechers,Footwear,310785,136,416,155.39,0.326923077
03/19/25,Wednesday,FALSE,6041,Skechers,Footwear,319847,124,385,159.92,0.322077922
03/20/25,Thursday,FALSE,6041,Skechers,Footwear,217588,198,518,108.79,0.382239382
03/21/25,Friday,FALSE,6041,Skechers,Footwear,447266,193,642,223.63,0.300623053
03/22/25,Saturday,TRUE,6041,Skechers,Footwear,1116454,328,953,558.23,0.344176285
03/23/25,Sunday,TRUE,6041,Skechers,Footwear,708516,259,795,354.26,0.325786164
03/24/25,Monday,FALSE,6041,Skechers,Footwear,246299,243,602,123.15,0.403654485
03/25/25,Tuesday,FALSE,6041,Skechers,Footwear,319669,114,293,159.83,0.389078498
03/26/25,Wednesday,FALSE,6041,Skechers,Footwear,408774,84,296,204.39,0.283783784
03/27/25,Thursday,FALSE,6041,Skechers,Footwear,398121,148,479,199.06,0.308977035
03/28/25,Friday,FALSE,6041,Skechers,Footwear,447752,202,710,223.88,0.284507042
03/29/25,Saturday,TRUE,6041,Skechers,Footwear,935124,224,539,467.56,0.415584416
03/30/25,Sunday,TRUE,6041,Skechers,Footwear,510333,324,783,255.17,0.413793103
03/31/25,Monday,FALSE,6041,Skechers,Footwear,455067,85,278,227.53,0.305755396
04/01/25,Tuesday,FALSE,6041,Skechers,Footwear,582893,218,560,291.45,0.389285714
04/02/25,Wednesday,FALSE,6041,Skechers,Footwear,251143,192,600,125.57,0.32
04/03/25,Thursday,FALSE,6041,Skechers,Footwear,281230,170,522,140.62,0.325670498
04/04/25,Friday,FALSE,6041,Skechers,Footwear,364900,239,650,182.45,0.367692308
04/05/25,Saturday,TRUE,6041,Skechers,Footwear,617454,260,833,308.73,0.31212485
04/06/25,Sunday,TRUE,6041,Skechers,Footwear,742023,193,492,371.01,0.392276423
04/07/25,Monday,FALSE,6041,Skechers,Footwear,491478,138,335,245.74,0.411940299
04/08/25,Tuesday,FALSE,6041,Skechers,Footwear,643044,246,765,321.52,0.321568627
04/09/25,Wednesday,FALSE,6041,Skechers,Footwear,291751,162,406,145.88,0.399014778
04/10/25,Thursday,FALSE,6041,Skechers,Footwear,583137,192,512,291.57,0.375
04/11/25,Friday,FALSE,6041,Skechers,Footwear,522262,179,625,261.13,0.2864
04/12/25,Saturday,TRUE,6041,Skechers,Footwear,424231,339,1126,212.12,0.301065719
04/13/25,Sunday,TRUE,6041,Skechers,Footwear,468393,143,465,234.2,0.307526882
04/14/25,Monday,FALSE,6041,Skechers,Footwear,273727,199,509,136.86,0.390962672
04/15/25,Tuesday,FALSE,6041,Skechers,Footwear,656843,165,504,328.42,0.327380952
04/16/25,Wednesday,FALSE,6041,Skechers,Footwear,619619,128,402,309.81,0.31840796
04/17/25,Thursday,FALSE,6041,Skechers,Footwear,646659,113,326,323.33,0.346625767
04/18/25,Friday,FALSE,6041,Skechers,Footwear,1534955,391,1165,767.48,0.335622318
04/19/25,Saturday,TRUE,6041,Skechers,Footwear,887533,144,517,443.77,0.278529981
04/20/25,Sunday,TRUE,6041,Skechers,Footwear,993998,311,1028,497,0.302529183
04/21/25,Monday,FALSE,6041,Skechers,Footwear,363355,210,754,181.68,0.278514589
04/22/25,Tuesday,FALSE,6041,Skechers,Footwear,511946,85,210,255.97,0.404761905
04/23/25,Wednesday,FALSE,6041,Skechers,Footwear,472258,235,802,236.13,0.293017456
04/24/25,Thursday,FALSE,6041,Skechers,Footwear,219000,204,647,109.5,0.315301391
04/25/25,Friday,FALSE,6041,Skechers,Footwear,309458,163,492,154.73,0.331300813
04/26/25,Saturday,TRUE,6041,Skechers,Footwear,1004465,303,1088,502.23,0.278492647
04/27/25,Sunday,TRUE,6041,Skechers,Footwear,791725,138,345,395.86,0.4
04/28/25,Monday,FALSE,6041,Skechers,Footwear,605542,100,307,302.77,0.325732899
04/29/25,Tuesday,FALSE,6041,Skechers,Footwear,401091,148,441,200.55,0.335600907
04/30/25,Wednesday,FALSE,6041,Skechers,Footwear,230097,169,487,115.05,0.347022587
05/01/25,Thursday,FALSE,6041,Skechers,Footwear,522739,85,209,261.37,0.406698565
05/02/25,Friday,FALSE,6041,Skechers,Footwear,460339,206,603,230.17,0.341625207
05/03/25,Saturday,TRUE,6041,Skechers,Footwear,1296664,187,486,648.33,0.384773663
05/04/25,Sunday,TRUE,6041,Skechers,Footwear,1144260,229,815,572.13,0.280981595
05/05/25,Monday,FALSE,6041,Skechers,Footwear,387998,101,274,194,0.368613139
05/06/25,Tuesday,FALSE,6041,Skechers,Footwear,478090,180,640,239.04,0.28125
05/07/25,Wednesday,FALSE,6041,Skechers,Footwear,588665,244,631,294.33,0.386687797
05/08/25,Thursday,FALSE,6041,Skechers,Footwear,367635,233,567,183.82,0.410934744
05/09/25,Friday,FALSE,6041,Skechers,Footwear,576396,106,294,288.2,0.360544218
05/10/25,Saturday,TRUE,6041,Skechers,Footwear,1215002,302,821,607.5,0.367844093
05/11/25,Sunday,TRUE,6041,Skechers,Footwear,741553,288,806,370.78,0.357320099
05/12/25,Monday,FALSE,6041,Skechers,Footwear,514634,217,597,257.32,0.363484087
05/13/25,Tuesday,FALSE,6041,Skechers,Footwear,613352,91,316,306.68,0.287974684
05/14/25,Wednesday,FALSE,6041,Skechers,Footwear,506089,245,615,253.04,0.398373984
05/15/25,Thursday,FALSE,6041,Skechers,Footwear,523369,178,525,261.68,0.339047619
05/16/25,Friday,FALSE,6041,Skechers,Footwear,618220,170,408,309.11,0.416666667
05/17/25,Saturday,TRUE,6041,Skechers,Footwear,1146970,338,981,573.49,0.344546381
05/18/25,Sunday,TRUE,6041,Skechers,Footwear,862240,425,1452,431.12,0.292699725
05/19/25,Monday,FALSE,6041,Skechers,Footwear,465047,201,718,232.52,0.27994429
05/20/25,Tuesday,FALSE,6041,Skechers,Footwear,307087,95,288,153.54,0.329861111
05/21/25,Wednesday,FALSE,6041,Skechers,Footwear,698365,155,421,349.18,0.368171021
05/22/25,Thursday,FALSE,6041,Skechers,Footwear,417937,127,438,208.97,0.289954338
05/23/25,Friday,FALSE,6041,Skechers,Footwear,275375,224,773,137.69,0.289780078
05/24/25,Saturday,TRUE,6041,Skechers,Footwear,867664,411,1352,433.83,0.303994083
05/25/25,Sunday,TRUE,6041,Skechers,Footwear,549931,262,821,274.97,0.319123021
05/26/25,Monday,FALSE,6041,Skechers,Footwear,559099,250,895,279.55,0.279329609
05/27/25,Tuesday,FALSE,6041,Skechers,Footwear,633606,241,677,316.8,0.355982275
05/28/25,Wednesday,FALSE,6041,Skechers,Footwear,270099,121,312,135.05,0.387820513
05/29/25,Thursday,FALSE,6041,Skechers,Footwear,204393,217,676,102.2,0.321005917
05/30/25,Friday,FALSE,6041,Skechers,Footwear,289909,182,613,144.95,0.296900489
05/31/25,Saturday,TRUE,6041,Skechers,Footwear,685034,199,703,342.52,0.283072546
06/01/25,Sunday,TRUE,6041,Skechers,Footwear,650623,122,387,325.31,0.315245478
06/02/25,Monday,FALSE,6041,Skechers,Footwear,555958,121,309,277.98,0.391585761
06/03/25,Tuesday,FALSE,6041,Skechers,Footwear,457124,142,443,228.56,0.320541761
06/04/25,Wednesday,FALSE,6041,Skechers,Footwear,281393,158,456,140.7,0.346491228
06/05/25,Thursday,FALSE,6041,Skechers,Footwear,489428,90,298,244.71,0.302013423
06/06/25,Friday,FALSE,6041,Skechers,Footwear,264969,228,709,132.48,0.32157969
06/07/25,Saturday,TRUE,6041,Skechers,Footwear,1142008,323,873,571,0.369988545
06/08/25,Sunday,TRUE,6041,Skechers,Footwear,779866,321,800,389.93,0.40125
06/09/25,Monday,FALSE,6041,Skechers,Footwear,449596,226,672,224.8,0.336309524
06/10/25,Tuesday,FALSE,6041,Skechers,Footwear,661458,132,399,330.73,0.330827068
06/11/25,Wednesday,FALSE,6041,Skechers,Footwear,314235,97,345,157.12,0.28115942
06/12/25,Thursday,FALSE,6041,Skechers,Footwear,362336,187,583,181.17,0.320754717
06/13/25,Friday,FALSE,6041,Skechers,Footwear,453135,101,248,226.57,0.407258065
06/14/25,Saturday,TRUE,6041,Skechers,Footwear,1241838,306,734,620.92,0.416893733
06/15/25,Sunday,TRUE,6041,Skechers,Footwear,1233479,301,922,616.74,0.326464208
06/16/25,Monday,FALSE,6041,Skechers,Footwear,391284,182,507,195.64,0.358974359
06/17/25,Tuesday,FALSE,6041,Skechers,Footwear,375032,142,404,187.52,0.351485149
06/18/25,Wednesday,FALSE,6041,Skechers,Footwear,619870,241,585,309.94,0.411965812
06/19/25,Thursday,FALSE,6041,Skechers,Footwear,421016,196,629,210.51,0.311605723
06/20/25,Friday,FALSE,6041,Skechers,Footwear,478940,208,564,239.47,0.368794326
06/21/25,Saturday,TRUE,6041,Skechers,Footwear,810659,312,1121,405.33,0.278322926
06/22/25,Sunday,TRUE,6041,Skechers,Footwear,1198517,453,1182,599.26,0.383248731
06/23/25,Monday,FALSE,6041,Skechers,Footwear,541735,80,283,270.87,0.282685512
06/24/25,Tuesday,FALSE,6041,Skechers,Footwear,288791,203,641,144.4,0.316692668
06/25/25,Wednesday,FALSE,6041,Skechers,Footwear,611246,106,256,305.62,0.4140625
06/26/25,Thursday,FALSE,6041,Skechers,Footwear,644599,125,360,322.3,0.347222222
06/27/25,Friday,FALSE,6041,Skechers,Footwear,535610,109,308,267.81,0.353896104
06/28/25,Saturday,TRUE,6041,Skechers,Footwear,479655,368,1244,239.83,0.295819936
06/29/25,Sunday,TRUE,6041,Skechers,Footwear,1026158,231,732,513.08,0.31557377
06/30/25,Monday,FALSE,6041,Skechers,Footwear,259533,136,383,129.77,0.355091384
07/01/25,Tuesday,FALSE,6041,Skechers,Footwear,423389,181,504,211.69,0.359126984
07/02/25,Wednesday,FALSE,6041,Skechers,Footwear,522804,107,304,261.4,0.351973684
07/03/25,Thursday,FALSE,6041,Skechers,Footwear,590341,183,532,295.17,0.343984962
07/04/25,Friday,FALSE,6041,Skechers,Footwear,351528,147,510,175.76,0.288235294
07/05/25,Saturday,TRUE,6041,Skechers,Footwear,1012706,161,507,506.35,0.317554241
07/06/25,Sunday,TRUE,6041,Skechers,Footwear,781317,156,537,390.66,0.290502793
07/07/25,Monday,FALSE,6041,Skechers,Footwear,316811,183,653,158.41,0.280245023
07/08/25,Tuesday,FALSE,6041,Skechers,Footwear,550846,245,796,275.42,0.307788945
07/09/25,Wednesday,FALSE,6041,Skechers,Footwear,282023,226,640,141.01,0.353125
07/10/25,Thursday,FALSE,6041,Skechers,Footwear,337503,149,422,168.75,0.353080569
07/11/25,Friday,FALSE,6041,Skechers,Footwear,654409,117,411,327.2,0.284671533
07/12/25,Saturday,TRUE,6041,Skechers,Footwear,817566,339,1201,408.78,0.282264779
07/13/25,Sunday,TRUE,6041,Skechers,Footwear,971661,234,637,485.83,0.367346939
07/14/25,Monday,FALSE,6041,Skechers,Footwear,367125,239,690,183.56,0.346376812
07/15/25,Tuesday,FALSE,6041,Skechers,Footwear,583315,180,495,291.66,0.363636364
07/16/25,Wednesday,FALSE,6041,Skechers,Footwear,273215,86,227,136.61,0.378854626
07/17/25,Thursday,FALSE,6041,Skechers,Footwear,318612,109,262,159.31,0.416030534
07/18/25,Friday,FALSE,6041,Skechers,Footwear,601359,106,378,300.68,0.28042328
07/19/25,Saturday,TRUE,6041,Skechers,Footwear,812381,289,756,406.19,0.382275132
07/20/25,Sunday,TRUE,6041,Skechers,Footwear,1112246,465,1609,556.12,0.288999378
07/21/25,Monday,FALSE,6041,Skechers,Footwear,478041,117,366,239.02,0.319672131
07/22/25,Tuesday,FALSE,6041,Skechers,Footwear,678135,132,375,339.07,0.352
07/23/25,Wednesday,FALSE,6041,Skechers,Footwear,464577,226,735,232.29,0.307482993
07/24/25,Thursday,FALSE,6041,Skechers,Footwear,549551,205,672,274.78,0.305059524
07/25/25,Friday,FALSE,6041,Skechers,Footwear,539431,81,234,269.72,0.346153846
07/26/25,Saturday,TRUE,6041,Skechers,Footwear,691550,185,640,345.77,0.2890625
07/27/25,Sunday,TRUE,6041,Skechers,Footwear,1457602,171,500,728.8,0.342
07/28/25,Monday,FALSE,6041,Skechers,Footwear,267140,227,811,133.57,0.279901356
07/29/25,Tuesday,FALSE,6041,Skechers,Footwear,633002,134,366,316.5,0.366120219
07/30/25,Wednesday,FALSE,6041,Skechers,Footwear,640616,228,616,320.31,0.37012987
07/31/25,Thursday,FALSE,6041,Skechers,Footwear,506775,145,373,253.39,0.388739946
08/01/25,Friday,FALSE,6041,Skechers,Footwear,693464,204,635,346.73,0.321259843
08/02/25,Saturday,TRUE,6041,Skechers,Footwear,825967,145,472,412.98,0.30720339
08/03/25,Sunday,TRUE,6041,Skechers,Footwear,552472,342,1184,276.24,0.288851351
08/04/25,Monday,FALSE,6041,Skechers,Footwear,681591,140,376,340.8,0.372340426
08/05/25,Tuesday,FALSE,6041,Skechers,Footwear,669993,156,401,335,0.389027431
08/06/25,Wednesday,FALSE,6041,Skechers,Footwear,237818,171,573,118.91,0.298429319
08/07/25,Thursday,FALSE,6041,Skechers,Footwear,346386,170,477,173.19,0.35639413
08/08/25,Friday,FALSE,6041,Skechers,Footwear,640308,221,637,320.15,0.346938776
08/09/25,Saturday,TRUE,6041,Skechers,Footwear,1003813,234,766,501.91,0.305483029
08/10/25,Sunday,TRUE,6041,Skechers,Footwear,1201473,180,513,600.74,0.350877193
08/11/25,Monday,FALSE,6041,Skechers,Footwear,498199,97,281,249.1,0.34519573
08/12/25,Tuesday,FALSE,6041,Skechers,Footwear,320038,110,344,160.02,0.319767442
08/13/25,Wednesday,FALSE,6041,Skechers,Footwear,289094,249,843,144.55,0.295373665
08/14/25,Thursday,FALSE,6041,Skechers,Footwear,239043,161,399,119.52,0.403508772
08/15/25,Friday,FALSE,6041,Skechers,Footwear,1153095,550,1475,576.55,0.372881356
08/16/25,Saturday,TRUE,6041,Skechers,Footwear,1003659,221,631,501.83,0.350237718
